segment_id,lat_cell,lon_cell,detections
5,-5.7,-46.3,6
5,-29.2,28.2,5
5,-15.7,15.6,2
5,59.5,57.1,8
5,-15.3,31.5,6
5,12.7,28.0,1
5,-1.4,26.6,13
5,48.1,16.3,1
5,-8.7,18.2,212
5,37.3,40.6,1
5,-12.6,18.0,46
5,33.4,-91.3,8
5,-1.9,111.3,33
5,47.0,78.5,13
5,62.2,131.5,2
5,5.5,19.1,4
5,-7.9,-38.8,4
5,-22.7,-40.0,1
5,-4.1,17.9,31
5,-7.7,38.2,2
5,15.6,101.7,1
5,58.8,-99.0,628
5,-5.2,26.2,347
5,-7.0,12.7,12
5,-22.7,-43.5,2
5,-13.0,23.4,1
5,-4.1,14.1,13
5,-25.5,27.4,87
5,-37.0,-59.6,1
5,-11.3,-43.3,1
5,-32.1,148.5,4
5,64.6,-115.8,134
5,23.2,100.4,1
5,-8.8,27.1,288
5,64.7,-115.8,236
5,-18.0,48.2,3
5,-14.8,-68.3,2
5,-20.2,-48.1,1
5,45.4,131.7,10
5,-27.9,-56.0,1
5,-11.9,36.7,1
5,-9.0,35.0,3
5,63.8,-123.8,4
5,2.8,-72.3,1
5,-10.3,-75.2,1
5,44.4,20.2,1
5,1.7,30.2,27
5,-12.1,17.8,69
5,-22.4,118.0,23
5,64.4,-121.2,52
5,-11.0,21.2,94
5,42.3,123.0,2
5,-22.3,-42.6,3
5,-7.4,-44.6,5
5,-4.7,121.6,1
5,46.8,33.3,124
5,-1.6,114.4,5
5,-10.0,23.9,209
5,-9.0,30.3,3
5,-23.9,35.0,3
5,11.9,14.7,7
5,-30.5,-59.5,3
5,48.2,41.2,1
5,36.7,42.6,1
5,-29.6,30.6,67
5,31.1,-96.7,1
5,-14.9,20.7,2
5,-1.2,-49.2,7
5,-15.4,26.0,90
5,26.7,78.5,2
5,36.7,-94.9,1
5,-3.5,-60.3,8
5,-6.0,23.1,165
5,45.6,-100.8,6
5,9.1,77.8,5
5,59.1,82.3,3
5,-13.1,-46.7,1
5,-11.5,19.8,33
5,-1.6,14.9,47
5,36.1,-98.2,1
5,40.7,-100.7,3
5,24.5,116.1,16
5,10.9,-63.9,7
5,-7.7,21.3,34
5,-22.6,43.5,45
5,14.3,102.3,1
5,-14.6,35.0,27
5,38.0,-85.7,1
5,-17.3,31.8,1
5,54.4,73.9,1
5,-14.8,32.4,95
5,-11.7,31.5,33
5,-25.8,25.5,8
5,42.7,88.6,7
5,65.5,-116.8,228
5,19.3,-98.1,3
5,38.4,37.5,1
5,-5.3,12.9,3
5,20.9,-77.5,6
5,-29.3,-49.8,1
5,15.0,-83.4,3
5,21.5,97.2,2
5,39.8,111.1,2
5,1.0,22.5,1
5,40.5,19.5,7
5,-19.5,-44.2,3
5,36.0,9.2,1
5,23.4,69.6,2
5,34.1,49.7,1
5,-34.0,115.7,33
5,65.6,-118.9,1172
5,-29.6,-52.9,1
5,-3.1,24.7,39
5,-3.4,104.4,3
5,-28.7,-56.2,1
5,-13.7,23.4,28
5,-17.8,138.8,57
5,40.8,-80.6,2
5,27.4,103.6,5
5,13.4,101.0,1
5,33.8,116.2,1
5,54.3,-113.8,1
5,-20.4,-63.0,2
5,-4.5,15.3,11
5,-11.9,-40.0,2
5,37.3,117.6,2
5,-19.3,35.0,7
5,48.8,-3.3,1
5,36.5,37.2,14
5,-6.2,14.5,111
5,-28.4,30.3,2
5,-8.8,140.5,1
5,33.5,48.3,1
5,-17.9,138.7,31
5,36.9,-86.5,1
5,-16.2,25.5,42
5,46.5,-118.1,10
5,41.7,-94.1,2
5,-17.0,26.2,3
5,-7.9,15.8,225
5,-19.8,19.4,1
5,-29.3,-59.7,6
5,-24.9,-55.8,4
5,55.0,-64.0,6
5,45.3,11.9,73
5,-12.4,20.6,4
5,-2.7,121.7,8
5,30.2,-82.3,1
5,54.8,82.4,2
5,7.7,-4.5,1
5,-2.9,104.1,1
5,36.7,48.2,1
5,64.8,80.7,48
5,13.0,104.9,1
5,-10.5,-54.6,10
5,3.9,7.7,1
5,39.2,-88.8,1
5,-0.6,114.8,1
5,32.6,44.0,2
5,63.1,-109.9,281
5,-12.0,133.2,92
5,25.7,-107.6,1
5,26.5,57.0,3
5,47.1,-2.2,13
5,-15.7,-61.9,48
5,-29.4,149.3,100
5,-23.4,21.2,78
5,-24.0,33.4,2
5,31.1,107.4,17
5,-11.7,16.9,254
5,-18.5,-67.7,1
5,-26.5,-56.5,12
5,38.2,-117.4,1
5,36.8,7.3,3
5,52.9,73.8,18
5,-7.8,37.0,8
5,39.2,48.5,8
5,40.1,48.3,1
5,-4.0,23.6,330
5,-0.4,109.6,6
5,31.8,-96.4,2
5,46.3,34.9,5
5,26.6,49.7,1
5,-10.8,28.4,36
5,-6.7,32.9,183
5,-2.5,103.8,2
5,49.8,13.3,1
5,-16.7,26.8,14
5,-17.3,18.6,48
5,-8.6,15.6,254
5,14.1,80.1,2
5,2.4,32.2,4
5,-3.7,24.4,490
5,23.7,-106.7,1
5,-12.7,-49.6,1
5,-8.4,113.7,9
5,55.5,98.6,10
5,-13.8,34.2,41
5,-6.9,109.0,1
5,10.4,-63.2,1
5,63.0,81.6,24
5,-38.3,-59.6,2
5,3.5,28.8,1
5,14.4,-9.9,2
5,31.9,74.5,1
5,17.9,-91.2,1
5,-14.8,15.9,10
5,-8.5,29.9,128
5,26.8,80.8,8
5,-4.0,13.9,19
5,18.5,-100.7,1
5,53.8,34.6,2
5,-16.4,135.6,230
5,-10.3,24.2,95
5,-3.9,-64.2,3
5,-2.7,23.3,13
5,-35.4,-71.7,9
5,-11.8,-54.5,3
5,-14.3,33.5,19
5,-17.1,34.4,119
5,-5.8,33.8,1
5,-5.3,16.9,43
5,-7.9,16.4,134
5,26.9,114.1,1
5,45.2,10.5,7
5,-26.9,31.9,5
5,50.4,35.1,1
5,21.5,83.9,1
5,-3.0,30.8,6
5,33.4,47.5,4
5,40.8,72.6,7
5,31.5,-93.7,8
5,-13.0,20.2,4
5,-25.1,27.7,288
5,-11.5,37.1,1
5,-19.6,-40.4,1
5,-18.0,177.3,9
5,-18.0,28.1,12
5,15.9,108.0,4
5,48.9,11.2,1
5,-11.6,31.6,11
5,-5.8,14.7,48
5,7.1,2.6,11
5,-31.5,-59.7,3
5,39.8,47.9,4
5,-14.7,-48.3,3
5,50.0,71.5,1
5,52.2,33.0,9
5,-4.3,120.0,2
5,35.6,44.1,9
5,11.5,34.3,2
5,52.6,12.6,5
5,-0.6,16.0,15
5,-17.8,-68.0,1
5,-32.1,27.4,2
5,-12.4,27.6,453
5,37.3,37.1,65
5,9.5,44.7,1
5,40.8,-77.2,1
5,-9.4,38.0,6
5,23.4,74.3,1
5,-8.2,112.5,2
5,36.7,40.4,9
5,52.8,27.4,1
5,27.0,79.4,7
5,30.2,107.0,2
5,-13.5,29.6,18
5,63.3,91.8,89
5,10.4,31.1,1
5,-5.7,27.5,147
5,19.0,-88.7,3
5,-9.6,14.6,65
5,-24.6,33.1,1
5,-34.7,145.9,5
5,-12.6,30.9,1
5,30.1,74.2,1
5,16.7,-89.2,5
5,-6.9,-47.1,1
5,-4.0,19.2,1
5,30.1,105.8,7
5,44.7,27.9,1
5,40.3,90.6,1
5,-15.5,-67.3,6
5,-14.7,38.3,8
5,50.4,33.9,3
5,-0.2,18.2,7
5,23.4,109.7,1
5,-13.0,17.9,50
5,54.0,-90.3,24
5,-6.1,32.0,120
5,33.2,34.2,163
5,-7.1,17.2,70
5,30.2,-95.3,7
5,10.7,-13.4,1
5,-12.9,25.8,94
5,-2.7,18.0,31
5,-12.9,27.0,10
5,-8.6,17.9,236
5,38.6,113.2,59
5,-14.1,16.0,70
5,23.3,54.1,157
5,-5.6,34.6,2
5,40.5,-98.0,1
5,36.0,-94.4,2
5,-23.8,29.8,1
5,-7.1,38.5,1
5,46.3,16.5,3
5,61.7,104.7,5
5,25.4,80.0,1
5,51.0,72.6,1
5,-10.0,32.1,4
5,-9.6,15.9,100
5,21.9,-78.4,4
5,33.3,-97.3,2
5,-16.4,127.2,34
5,44.8,19.3,2
5,-6.6,108.4,8
5,-15.9,47.2,42
5,-23.1,-56.9,3
5,-16.4,25.0,29
5,40.7,-75.2,2
5,-10.8,36.2,2
5,51.8,17.3,1
5,-11.5,20.0,88
5,3.0,113.4,4
5,-14.0,135.1,52
5,3.7,19.2,11
5,-19.4,32.9,7
5,-1.2,39.9,1
5,-7.6,22.7,334
5,-15.5,38.3,2
5,-13.7,-63.9,7
5,-14.8,134.2,15
5,30.5,73.5,98
5,23.3,80.1,1
5,23.8,70.2,2
5,-23.6,21.9,2
5,33.2,117.4,1
5,-11.9,21.8,152
5,-28.9,31.5,27
5,-0.5,32.3,4
5,32.5,51.3,1
5,36.9,39.8,4
5,8.0,125.1,1
5,-13.0,135.0,30
5,-27.5,-54.6,4
5,24.0,111.3,3
5,-17.3,32.9,4
5,33.0,-85.7,4
5,-2.8,110.5,8
5,-17.6,21.2,2
5,-30.3,-54.1,2
5,-19.4,33.7,4
5,12.6,35.9,3
5,35.0,10.1,1
5,49.6,10.0,1
5,-12.5,-46.6,47
5,26.8,80.0,3
5,-17.6,25.3,8
5,-3.2,11.6,15
5,-9.7,30.9,4
5,-16.5,18.4,26
5,62.6,73.2,38
5,20.8,110.0,9
5,-27.5,148.5,3
5,41.5,86.3,1
5,55.5,99.0,8
5,-11.4,-68.8,28
5,35.8,107.2,1
5,-30.6,-58.2,6
5,-7.9,30.1,28
5,32.3,45.7,2
5,-28.5,-56.9,13
5,-31.8,-52.5,3
5,-12.3,134.4,6
5,41.0,28.5,167
5,-16.7,-67.3,2
5,1.3,34.6,3
5,31.4,121.3,1
5,14.2,104.4,1
5,-2.9,28.5,34
5,-7.2,28.1,247
5,-4.2,20.4,4
5,-7.1,29.6,21
5,37.7,115.4,2
5,-22.6,46.3,9
5,-7.4,24.2,143
5,-4.1,32.3,3
5,-2.4,28.3,43
5,-25.2,-58.6,5
5,-30.3,-63.5,3
5,7.7,29.8,1
5,-7.3,32.2,98
5,39.0,106.0,53
5,53.6,52.5,1
5,-7.9,138.7,4
5,34.1,-119.1,4
5,-14.9,35.2,22
5,2.9,31.3,3
5,-15.1,-67.1,9
5,-10.7,22.9,169
5,-13.4,17.0,63
5,53.2,-87.2,4
5,52.1,70.1,1
5,-33.0,137.5,24
5,41.9,-86.6,2
5,-11.7,-69.3,8
5,-16.0,-63.5,3
5,8.8,-5.2,1
5,1.0,109.5,5
5,-7.7,-78.0,2
5,7.9,80.2,1
5,28.5,-107.2,1
5,-18.2,44.2,56
5,-13.3,-43.1,2
5,-17.4,19.8,15
5,-15.7,15.1,2
5,-7.7,20.6,203
5,-12.7,142.2,154
5,55.3,70.4,9
5,-16.4,38.5,7
5,34.7,-97.7,1
5,31.8,-95.0,4
5,7.1,-74.2,9
5,-14.6,132.6,15
5,35.7,-78.6,7
5,19.4,41.6,3
5,7.9,-73.9,5
5,-31.4,-56.1,4
5,32.7,102.0,1
5,-10.3,24.5,97
5,8.2,-72.8,7
5,44.1,46.5,1
5,-17.5,-62.8,15
5,-9.1,-48.0,9
5,-18.1,178.5,5
5,-7.5,23.0,158
5,-16.2,-64.1,5
5,-31.4,-52.5,2
5,21.5,107.1,5
5,4.5,21.0,1
5,-16.4,-44.1,1
5,49.8,36.4,3
5,28.3,0.1,2
5,-12.4,25.4,49
5,14.2,108.4,1
5,3.7,18.9,3
5,-23.5,-61.7,4
5,-9.5,148.3,27
5,-7.7,-50.1,133
5,38.6,55.4,2
5,3.8,33.3,30
5,4.4,34.2,1
5,-22.6,44.7,17
5,1.2,117.2,6
5,2.3,32.2,2
5,15.9,107.7,12
5,-25.6,-55.9,2
5,-31.8,-57.7,6
5,51.4,72.8,38
5,27.3,-110.3,14
5,-16.3,126.3,289
5,-2.5,16.1,63
5,52.2,7.0,4
5,-1.3,36.7,1
5,26.8,79.1,1
5,-27.5,29.1,3
5,41.2,-75.8,4
5,6.4,38.2,1
5,41.6,60.0,6
5,59.7,29.0,1
5,29.2,103.8,5
5,62.1,88.7,45
5,13.4,-86.8,1
5,31.1,-87.6,1
5,-7.3,17.2,98
5,-22.7,-52.5,1
5,-8.0,32.9,2
5,-26.4,27.3,47
5,44.1,26.5,2
5,28.5,-101.0,4
5,32.5,-6.3,6
5,-14.9,134.8,18
5,34.3,-78.5,1
5,1.3,31.2,11
5,40.0,116.9,3
5,-1.2,-80.7,11
5,-11.0,14.1,2
5,-9.2,-74.5,2
5,51.3,19.6,1
5,7.1,81.7,4
5,53.0,12.1,2
5,-35.5,-59.6,3
5,6.5,-63.2,10
5,-9.5,-48.9,13
5,59.7,90.3,458
5,-8.0,22.3,226
5,36.6,117.7,11
5,61.1,86.1,38
5,41.7,85.8,2
5,48.4,1.4,5
5,46.1,32.5,4
5,-13.1,142.3,45
5,33.9,-81.5,3
5,-30.2,-53.9,1
5,-30.5,151.4,1
5,33.5,120.0,1
5,1.4,118.1,5
5,-15.4,144.4,33
5,66.8,125.7,2
5,-7.6,36.9,7
5,-14.9,16.1,19
5,54.6,45.6,1
5,-18.7,31.2,16
5,29.4,102.7,4
5,-12.4,18.4,30
5,51.6,-110.3,2
5,-16.3,29.9,3
5,-16.9,-64.0,14
5,-7.0,106.8,1
5,-11.6,-39.3,11
5,-18.2,179.3,1
5,-10.2,-74.1,3
5,8.4,-66.1,2
5,6.4,21.8,4
5,-3.9,138.4,3
5,-4.0,122.0,5
5,7.3,-62.3,1
5,-8.3,31.6,6
5,2.8,36.2,1
5,5.3,6.6,48
5,30.0,32.5,1
5,2.3,98.4,10
5,-10.2,21.0,11
5,-16.4,128.1,56
5,39.3,48.4,4
5,-14.1,-49.3,1
5,42.5,-8.0,1
5,35.2,33.8,3
5,36.4,38.8,5
5,40.0,-104.3,4
5,-10.3,17.5,326
5,-6.3,27.7,129
5,15.7,-96.4,8
5,-23.4,-57.1,6
5,10.3,-14.2,1
5,-14.1,31.3,106
5,-14.2,-53.4,2
5,-18.1,33.5,24
5,27.7,67.7,6
5,-3.8,21.7,14
5,-13.5,143.4,2
5,-18.3,45.1,104
5,52.4,62.9,25
5,4.3,33.1,1
5,-17.1,27.0,6
5,-7.3,34.9,45
5,7.8,-4.2,2
5,-11.7,-50.5,21
5,-14.0,25.9,83
5,-32.1,146.6,15
5,40.4,16.0,35
5,-11.5,14.1,5
5,34.8,-1.0,13
5,-17.3,29.8,1
5,-5.3,29.1,2
5,-2.3,-47.8,1
5,-16.2,20.2,37
5,-25.3,-57.0,5
5,18.4,-102.2,3
5,-23.6,146.7,1
5,30.6,113.9,3
5,-3.0,-48.6,8
5,18.8,30.5,1
5,2.4,100.2,6
5,54.0,25.6,1
5,-12.8,14.3,2
5,-21.0,-45.6,3
5,51.7,-91.4,6
5,-23.9,148.9,8
5,11.2,-15.1,1
5,3.5,32.8,30
5,-21.3,-48.7,6
5,57.7,137.6,1
5,47.4,37.8,24
5,34.8,-2.4,1
5,-20.4,27.0,18
5,-6.4,-72.1,1
5,29.9,32.4,19
5,-7.4,106.7,3
5,37.7,28.3,6
5,16.8,-93.7,6
5,-17.3,27.4,1
5,-12.8,33.2,11
5,36.1,33.3,1
5,-21.2,45.6,27
5,-32.4,28.2,4
5,7.8,-72.3,1
5,46.6,16.5,3
5,-15.7,36.5,2
5,-14.7,22.5,6
5,-7.6,18.3,134
5,-17.0,29.8,25
5,-16.7,-49.0,2
5,-3.1,-59.3,2
5,-12.8,35.5,2
5,-15.3,32.1,6
5,-14.0,38.5,2
5,41.6,-87.2,911
5,-18.0,-66.6,3
5,-10.4,20.7,36
5,37.1,-98.2,3
5,-15.1,-40.9,1
5,34.0,43.7,6
5,35.3,-93.7,1
5,-6.8,146.5,2
5,-4.9,21.9,18
5,27.2,-109.8,3
5,-1.4,16.6,156
5,0.9,109.9,33
5,34.3,117.7,1
5,32.8,120.3,1
5,-37.8,-72.3,1
5,39.5,48.2,6
5,33.0,-99.6,3
5,21.6,108.7,1
5,22.1,99.1,2
5,-7.2,-47.1,25
5,28.4,115.3,1
5,3.8,34.2,28
5,39.6,47.4,16
5,27.4,112.1,1
5,28.4,58.0,1
5,-16.6,38.5,6
5,17.2,99.8,2
5,15.8,120.7,1
5,27.9,119.3,1
5,-34.1,116.6,1
5,-7.1,13.6,4
5,13.4,-2.9,1
5,33.6,-86.7,6
5,33.6,-91.9,1
5,-28.6,-51.6,1
5,-10.0,25.0,17
5,30.7,75.2,9
5,0.1,117.0,1
5,30.8,29.7,2
5,-12.6,-43.9,11
5,-24.3,-54.3,2
5,31.5,48.1,3
5,52.8,-70.2,1
5,-3.7,24.9,54
5,30.0,77.8,1
5,66.8,77.3,58
5,7.1,30.1,28
5,-0.5,19.4,1
5,-30.9,-61.6,1
5,-14.5,25.0,129
5,-20.2,-49.3,1
5,-8.8,27.2,57
5,51.7,-71.9,24
5,-18.8,-58.7,1
5,-20.3,-40.7,1
5,-9.0,141.6,2
5,18.4,-99.4,1
5,59.5,1.0,2
5,41.1,114.8,4
5,48.3,-92.1,151
5,-5.6,24.1,19
5,-2.3,101.6,3
5,18.4,-71.8,11
5,30.5,119.3,2
5,-11.9,29.2,78
5,28.0,34.2,10
5,37.8,12.8,14
5,-3.1,115.3,8
5,-12.0,27.1,67
5,35.2,113.1,6
5,-4.6,22.2,2
5,-28.4,-66.9,45
5,60.6,94.6,10
5,-0.5,31.6,15
5,-22.5,47.1,7
5,-26.5,-60.1,1
5,6.3,-9.8,2
5,-15.6,28.5,15
5,-8.5,-45.2,8
5,-30.0,30.4,32
5,21.8,-78.0,28
5,-37.1,-72.8,4
5,-7.9,25.6,15
5,25.9,84.6,2
5,-22.6,148.9,334
5,33.8,73.2,1
5,-7.8,15.3,94
5,-18.4,-40.5,3
5,-4.2,19.6,17
5,26.5,116.0,2
5,10.2,20.0,1
5,-9.3,-48.5,2
5,-16.4,33.9,5
5,-28.9,-57.6,12
5,62.5,-121.8,2
5,-28.5,-59.2,20
5,3.6,-73.0,4
5,-18.6,-39.8,1
5,6.1,-74.2,5
5,-6.5,27.8,83
5,-17.9,-62.9,16
5,-3.8,21.3,3
5,-9.7,18.2,238
5,-9.6,18.1,463
5,22.7,106.1,1
5,-15.0,23.6,46
5,-2.8,16.7,8
5,1.5,32.9,2
5,-14.5,28.1,154
5,-12.5,-66.9,3
5,-6.3,21.1,151
5,-20.0,33.5,22
5,-14.2,21.0,18
5,64.6,80.3,5
5,-0.2,35.1,7
5,-9.0,30.4,28
5,-4.3,16.0,122
5,-17.4,22.0,81
5,-14.7,32.4,121
5,-3.2,15.4,186
5,6.1,116.1,1
5,34.4,47.9,1
5,-20.8,44.3,116
5,-28.9,-61.5,3
5,18.0,-66.4,18
5,-33.2,-53.8,1
5,-15.7,22.1,9
5,-10.4,26.8,466
5,4.3,19.9,3
5,-2.3,17.8,2
5,33.5,-90.0,18
5,36.8,117.7,4
5,-22.6,-61.2,8
5,-29.3,-56.4,2
5,-16.7,23.5,44
5,-13.3,39.7,110
5,32.2,76.8,1
5,33.2,47.2,5
5,-7.1,32.1,78
5,-18.7,25.8,2
5,29.1,15.9,1
5,-13.7,131.7,198
5,-5.2,19.3,77
5,40.4,50.0,2
5,-11.2,15.5,292
5,32.7,51.7,12
5,10.6,79.5,7
5,9.5,30.0,113
5,-8.1,110.8,9
5,-18.1,-43.5,4
5,-15.9,32.4,15
5,21.7,39.3,2
5,17.8,-88.7,1
5,32.6,120.4,1
5,36.3,-85.5,13
5,18.1,-95.6,2
5,-14.3,20.4,6
5,32.8,-81.4,33
5,-28.9,-56.3,1
5,28.2,67.6,2
5,-4.1,119.8,5
5,63.6,-123.7,43
5,-8.6,32.0,10
5,-16.1,25.9,83
5,-4.9,19.5,27
5,58.3,97.1,1
5,9.2,98.9,3
5,-9.4,159.8,4
5,-28.7,150.3,6
5,-25.3,30.0,11
5,-23.1,-56.2,3
5,43.3,-71.3,1
5,-13.8,135.9,20
5,8.1,-8.6,1
5,-11.8,-69.2,3
5,20.9,80.1,1
5,-3.0,31.4,2
5,-4.8,27.0,137
5,-6.4,25.7,13
5,15.4,-4.2,2
5,-3.2,135.7,1
5,-24.2,-55.6,3
5,39.3,53.7,34
5,48.2,-92.3,259
5,-9.6,15.4,118
5,60.3,-101.7,482
5,48.2,38.2,1
5,-12.5,135.9,3
5,-8.1,-46.1,13
5,-12.7,37.4,74
5,-10.7,-77.8,18
5,-6.2,-75.8,1
5,38.1,115.8,1
5,3.5,7.3,7
5,-28.7,30.6,5
5,-3.1,-45.0,2
5,15.7,-86.2,9
5,-15.9,19.3,16
5,-17.4,123.7,2
5,-15.1,33.8,17
5,-11.6,33.4,13
5,-9.6,23.7,169
5,-14.8,36.3,15
5,-19.4,47.2,4
5,-6.7,-69.7,1
5,56.8,-122.1,10
5,40.4,22.5,1
5,51.5,37.6,1
5,8.9,-73.8,2
5,-10.6,29.9,2
5,-11.6,131.3,632
5,14.1,-87.7,1
5,-32.6,117.3,3
5,-4.6,21.9,9
5,-6.6,-79.9,27
5,-13.6,25.3,17
5,-18.5,31.8,1
5,20.1,44.7,1
5,12.9,99.5,4
5,-8.1,-40.1,1
5,54.4,37.7,1
5,-10.6,16.9,83
5,-15.2,33.2,192
5,-10.7,17.9,179
5,-15.7,-46.2,1
5,-26.4,25.4,28
5,-14.7,33.2,7
5,59.6,110.6,33
5,-1.7,31.0,5
5,-12.2,15.4,67
5,-18.5,31.4,4
5,-32.2,28.3,3
5,-16.1,-63.2,1
5,0.2,29.2,8
5,-33.3,-60.3,117
5,-7.6,25.6,155
5,30.1,105.3,2
5,-13.1,19.3,19
5,14.5,101.9,2
5,-3.7,-61.8,3
5,-24.8,-55.5,12
5,-20.5,29.1,1
5,-4.5,14.5,28
5,13.2,79.1,1
5,48.3,34.7,5
5,-35.9,137.0,805
5,-8.1,-48.1,2
5,-1.5,-79.7,3
5,-10.1,147.8,22
5,-2.1,26.9,1
5,-14.1,40.1,26
5,40.4,18.1,17
5,37.1,39.8,82
5,-6.8,-47.2,5
5,-13.3,25.1,96
5,45.8,123.2,4
5,11.0,15.2,1
5,-11.5,30.6,75
5,39.4,110.6,33
5,-27.3,-55.4,2
5,36.6,38.4,2
5,-9.6,15.1,29
5,20.7,-98.2,4
5,19.1,70.9,5
5,13.9,-7.4,5
5,-15.5,-51.3,1
5,-18.5,-50.5,2
5,8.6,81.0,1
5,-16.2,37.6,7
5,49.9,127.0,1
5,-23.0,33.7,1
5,27.9,115.8,1
5,41.0,72.8,3
5,-16.3,124.9,2
5,37.7,-109.3,1
5,20.5,-100.0,1
5,-8.0,142.8,28
5,4.5,45.2,2
5,31.3,121.0,1
5,12.9,-8.2,1
5,52.4,-66.2,235
5,-19.8,47.0,2
5,11.0,-9.5,1
5,-25.0,30.6,27
5,40.0,65.3,3
5,13.9,-10.8,5
5,23.8,-106.1,2
5,28.3,80.6,1
5,-15.9,-50.9,5
5,-17.2,30.0,58
5,-13.5,37.7,12
5,-16.9,122.6,8
5,40.7,22.9,85
5,-13.1,20.7,1
5,15.1,-1.8,2
5,30.2,75.4,3
5,-29.0,-58.1,25
5,-14.5,-39.9,10
5,54.0,45.0,1
5,-6.5,20.5,115
5,14.1,-87.8,2
5,16.5,-93.0,6
5,-4.5,20.9,14
5,59.3,89.4,47
5,-8.9,13.8,1
5,-11.6,16.9,221
5,-15.3,-48.6,18
5,-27.2,152.0,3
5,31.5,75.7,3
5,0.1,110.9,2
5,40.4,118.9,2
5,-6.9,113.2,1
5,-26.0,31.6,1
5,-6.2,30.8,9
5,15.8,108.0,4
5,14.6,36.2,2
5,37.3,42.0,1
5,16.1,107.7,1
5,58.0,63.6,2
5,32.5,-117.0,1
5,-10.8,39.0,2
5,-24.1,35.3,3
5,-14.6,40.0,3
5,-4.8,28.4,182
5,-9.0,13.9,3
5,41.0,72.7,1
5,-7.9,24.2,61
5,-28.0,29.3,20
5,6.3,-73.0,3
5,-1.0,109.9,6
5,-30.5,-68.7,5
5,13.3,14.8,1
5,53.5,10.0,62
5,-3.4,105.8,2
5,7.5,-6.2,2
5,-5.7,23.1,49
5,-14.0,24.9,41
5,-17.9,45.0,89
5,-3.6,141.7,1
5,-8.8,18.6,26
5,6.5,29.6,1
5,38.9,-97.2,6
5,-0.5,23.5,14
5,-38.8,-72.4,3
5,-11.5,-68.7,1
5,-0.1,110.2,1
5,-11.2,-68.7,2
5,-8.8,-35.8,1
5,-20.3,-58.4,6
5,6.4,34.0,5
5,-4.9,105.0,2
5,-17.1,30.3,22
5,64.9,78.4,1
5,11.2,-68.8,5
5,-12.4,132.1,28
5,64.6,96.9,72
5,13.0,74.8,1
5,-30.6,-58.0,6
5,19.2,-89.3,2
5,-1.0,115.2,1
5,-15.2,33.0,119
5,51.9,-67.9,3
5,-5.6,149.1,23
5,-7.3,140.3,4
5,-2.3,114.4,1
5,35.4,-112.0,1
5,51.6,4.6,6
5,51.1,24.9,1
5,27.1,82.6,2
5,12.1,106.1,6
5,-9.3,22.8,211
5,34.6,113.9,12
5,-15.5,26.3,177
5,22.0,71.8,2
5,37.1,58.1,1
5,-4.8,-42.7,1
5,47.5,36.6,55
5,44.9,38.4,2
5,18.4,-94.1,10
5,-8.6,114.2,14
5,-4.6,25.5,6
5,-6.6,-47.4,1
5,2.1,25.3,3
5,-13.6,18.9,2
5,-16.4,-61.4,3
5,40.7,-84.5,1
5,52.3,43.8,1
5,-13.7,-45.6,7
5,-5.8,144.2,23
5,-11.4,35.4,2
5,44.8,-120.2,91
5,41.4,15.4,6
5,46.6,49.0,1
5,-11.6,36.9,4
5,-4.0,-60.6,1
5,29.5,52.2,2
5,41.3,12.9,6
5,18.9,-71.7,6
5,-9.3,18.1,400
5,-17.6,28.9,1
5,35.4,-78.9,1
5,34.5,-88.0,2
5,-14.5,-65.5,3
5,25.2,117.4,1
5,4.6,113.9,1
5,35.1,35.9,2
5,-13.3,18.7,53
5,14.7,-10.5,5
5,-9.0,-38.2,1
5,9.7,-67.9,5
5,-9.9,-46.4,1
5,16.5,-93.8,3
5,29.7,71.3,3
5,30.1,113.1,2
5,47.8,36.9,37
5,1.9,111.2,1
5,46.2,3.3,1
5,30.3,104.4,1
5,40.0,117.0,4
5,-2.4,115.5,3
5,-0.7,15.6,38
5,-9.7,147.3,8
5,38.6,-8.2,6
5,55.7,38.2,4
5,55.0,60.1,3
5,-10.9,-45.1,69
5,-12.1,26.4,394
5,-34.4,-71.3,5
5,4.7,29.1,1
5,-16.1,38.8,37
5,-24.9,30.1,335
5,-13.2,15.6,75
5,-17.7,45.1,111
5,-20.0,-42.3,1
5,30.1,31.3,2
5,51.7,14.6,1
5,-13.6,143.1,14
5,-20.1,23.6,5
5,36.2,7.6,1
5,-14.2,16.9,121
5,13.0,-6.7,1
5,29.8,-95.1,11
5,-31.3,-58.1,1
5,49.5,24.9,1
5,55.6,-4.8,1
5,-15.5,27.5,9
5,47.0,-98.6,1
5,-28.6,-55.0,1
5,-6.2,12.8,26
5,13.9,-11.1,7
5,8.4,2.0,1
5,-12.9,-65.4,84
5,28.5,-99.0,1
5,30.6,-95.3,1
5,52.0,86.5,5
5,22.2,71.7,3
5,-13.6,24.4,168
5,36.7,37.5,12
5,-28.7,-54.8,1
5,37.6,40.4,1
5,-26.9,27.8,149
5,-18.1,34.5,25
5,-8.8,-46.9,8
5,-6.6,-41.8,10
5,-3.1,29.2,13
5,54.5,-116.8,9
5,29.4,113.1,1
5,-8.7,148.0,6
5,-13.7,-45.3,6
5,10.7,32.6,4
5,-3.9,104.8,2
5,-20.7,34.1,2
5,-29.9,-70.3,3
5,1.9,23.3,1
5,62.8,133.8,404
5,-16.8,-60.9,2
5,65.5,-118.1,926
5,49.0,12.1,1
5,11.2,-73.3,2
5,3.4,31.6,1
